State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
8,45,19,88101,1,39.43806,-108.02611,WGS84,PM2.5 - Local Conditions,1 HOUR,,Observed Values,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,2020,Micrograms/cubic meter (LC),Concurred Events Excluded,4315,49,N,182,366,2233,53,,,Certification not required,0,3.128158,4.218334,26.9,2020-06-16 09:00,25.4,2020-06-16 10:00,24.4,2020-01-06 20:00,23.7,2020-01-03 19:00,,,,,14.9,13,9.8,7.8,5.3,3.2,-1.8,Battlement Mesa,Garfield County - Battlement Mesa,Colorado,Garfield,Battlement Mesa,"Glenwood Springs, CO",2020-10-15
8,45,19,88101,1,39.43806,-108.02611,WGS84,PM2.5 - Local Conditions,1 HOUR,,Observed Values,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,2020,Micrograms/cubic meter (LC),Events Excluded,2082,49,N,182,366,0,53,,,Certification not required,0,3.062249,4.13,26.9,2020-06-16 09:00,25.4,2020-06-16 10:00,24.4,2020-01-06 20:00,23.7,2020-01-03 19:00,,,,,14.4,12.3,9.3,7.6,5.2,2.9,-3.2,Battlement Mesa,Garfield County - Battlement Mesa,Colorado,Garfield,Battlement Mesa,"Glenwood Springs, CO",2020-10-15
8,45,19,88101,1,39.43806,-108.02611,WGS84,PM2.5 - Local Conditions,1 HOUR,,Observed Values,Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation,2020,Micrograms/cubic meter (LC),Events Included,4315,49,N,182,366,2233,53,,,Certification not required,0,3.128158,4.218334,26.9,2020-06-16 09:00,25.4,2020-06-16 10:00,24.4,2020-01-06 20:00,23.7,2020-01-03 19:00,,,,,14.9,13,9.8,7.8,5.3,3.2,-1.8,Battlement Mesa,Garfield County - Battlement Mesa,Colorado,Garfield,Battlement Mesa,"Glenwood Springs, CO",2020-10-15
8,45,19,88101,1,39.43806,-108.02611,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2020,Micrograms/cubic meter (LC),Events Included,182,50,N,182,366,0,0,0,0,Certification not required,0,3.094505,1.478267,8.7,2020-06-16 00:00,8.5,2020-01-07 00:00,8.3,2020-01-04 00:00,7.7,2020-06-29 00:00,,,,,8.5,7.7,5.7,5,3.7,2.9,1.6,Battlement Mesa,Garfield County - Battlement Mesa,Colorado,Garfield,Battlement Mesa,"Glenwood Springs, CO",2020-10-15
8,45,19,88101,1,39.43806,-108.02611,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2020,Micrograms/cubic meter (LC),Events Included,182,50,N,182,366,0,0,0,0,Certification not required,0,3.094505,1.478267,8.7,2020-06-16 00:00,8.5,2020-01-07 00:00,8.3,2020-01-04 00:00,7.7,2020-06-29 00:00,,,,,8.5,7.7,5.7,5,3.7,2.9,1.6,Battlement Mesa,Garfield County - Battlement Mesa,Colorado,Garfield,Battlement Mesa,"Glenwood Springs, CO",2020-10-15
8,45,19,88101,1,39.43806,-108.02611,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),Events Included,182,50,N,182,366,0,0,,,Certification not required,0,3.094505,1.478267,8.7,2020-06-16 00:00,8.5,2020-01-07 00:00,8.3,2020-01-04 00:00,7.7,2020-06-29 00:00,,,,,8.5,7.7,5.7,5,3.7,2.9,1.6,Battlement Mesa,Garfield County - Battlement Mesa,Colorado,Garfield,Battlement Mesa,"Glenwood Springs, CO",2020-10-15
8,45,19,88101,1,39.43806,-108.02611,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),Events Included,182,50,N,182,366,0,0,,,Certification not required,0,3.094505,1.478267,8.7,2020-06-16 00:00,8.5,2020-01-07 00:00,8.3,2020-01-04 00:00,7.7,2020-06-29 00:00,,,,,8.5,7.7,5.7,5,3.7,2.9,1.6,Battlement Mesa,Garfield County - Battlement Mesa,Colorado,Garfield,Battlement Mesa,"Glenwood Springs, CO",2020-10-15
8,69,9,88101,3,40.571288,-105.079693,WGS84,PM2.5 - Local Conditions,1 HOUR,,Observed Values,GRIMM EDM Model 180 with naphion dryer - Laser Light Scattering,2020,Micrograms/cubic meter (LC),No Events,5987,68,N,266,366,0,589,,,Certification not required,0,6.985418,10.640345,146.6,2020-08-23 07:00,141.5,2020-08-23 08:00,139.9,2020-08-16 08:00,122.6,2020-08-22 05:00,,,,,58.2,43,21.8,13.3,7.7,4.3,0.9,FORT COLLINS - CSU - Edison,251 EDISON DR.,Colorado,Larimer,Fort Collins,"Fort Collins, CO",2020-11-20
8,69,9,88101,3,40.571288,-105.079693,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,243,66,N,243,366,0,0,5,5,Certification not required,0,6.997942,8.383551,53.9,2020-08-23 00:00,52.3,2020-08-22 00:00,48.6,2020-09-16 00:00,43.5,2020-09-17 00:00,,,,,48.6,39.1,22.8,15.2,7.6,4.5,1.4,FORT COLLINS - CSU - Edison,251 EDISON DR.,Colorado,Larimer,Fort Collins,"Fort Collins, CO",2020-11-20
8,69,9,88101,3,40.571288,-105.079693,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,243,66,N,243,366,0,0,5,5,Certification not required,0,6.997942,8.383551,53.9,2020-08-23 00:00,52.3,2020-08-22 00:00,48.6,2020-09-16 00:00,43.5,2020-09-17 00:00,,,,,48.6,39.1,22.8,15.2,7.6,4.5,1.4,FORT COLLINS - CSU - Edison,251 EDISON DR.,Colorado,Larimer,Fort Collins,"Fort Collins, CO",2020-11-20
8,69,9,88101,3,40.571288,-105.079693,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,244,67,N,244,366,0,0,,,Certification not required,0,7.07541,8.453341,53.9,2020-08-23 00:00,52.3,2020-08-22 00:00,48.6,2020-09-16 00:00,43.5,2020-09-17 00:00,,,,,48.6,39.1,24.1,15.5,7.6,4.6,1.4,FORT COLLINS - CSU - Edison,251 EDISON DR.,Colorado,Larimer,Fort Collins,"Fort Collins, CO",2020-11-20
8,69,9,88101,3,40.571288,-105.079693,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,243,66,N,243,366,0,0,,,Certification not required,0,6.997942,8.383551,53.9,2020-08-23 00:00,52.3,2020-08-22 00:00,48.6,2020-09-16 00:00,43.5,2020-09-17 00:00,,,,,48.6,39.1,22.8,15.2,7.6,4.5,1.4,FORT COLLINS - CSU - Edison,251 EDISON DR.,Colorado,Larimer,Fort Collins,"Fort Collins, CO",2020-11-20
8,77,17,88101,3,39.063798,-108.561173,WGS84,PM2.5 - Local Conditions,1 HOUR,,Observed Values,GRIMM EDM Model 180 with naphion dryer - Laser Light Scattering,2020,Micrograms/cubic meter (LC),No Events,6525,74,N,274,366,0,51,,,Certification not required,0,5.727571,5.822374,57.2,2020-08-19 21:00,54.1,2020-08-19 22:00,54,2020-08-18 02:00,53.2,2020-08-17 23:00,,,,,32,23.6,16.1,12.1,6.9,3.7,1.7,GRAND JUNCTION - POWELL BLDG,650 SOUTH AVE.,Colorado,Mesa,Grand Junction,"Grand Junction, CO",2020-11-20
8,77,17,88101,3,39.063798,-108.561173,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,274,75,N,274,366,0,0,0,0,Certification not required,0,5.687591,4.729472,29.1,2020-08-19 00:00,27,2020-08-17 00:00,26.9,2020-09-07 00:00,26.7,2020-08-23 00:00,,,,,26.9,22.5,14.7,11.2,6.6,4,2.2,GRAND JUNCTION - POWELL BLDG,650 SOUTH AVE.,Colorado,Mesa,Grand Junction,"Grand Junction, CO",2020-11-20
8,77,17,88101,3,39.063798,-108.561173,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,274,75,N,274,366,0,0,0,0,Certification not required,0,5.687591,4.729472,29.1,2020-08-19 00:00,27,2020-08-17 00:00,26.9,2020-09-07 00:00,26.7,2020-08-23 00:00,,,,,26.9,22.5,14.7,11.2,6.6,4,2.2,GRAND JUNCTION - POWELL BLDG,650 SOUTH AVE.,Colorado,Mesa,Grand Junction,"Grand Junction, CO",2020-11-20
8,77,17,88101,3,39.063798,-108.561173,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,274,75,N,274,366,0,0,,,Certification not required,0,5.687591,4.729472,29.1,2020-08-19 00:00,27,2020-08-17 00:00,26.9,2020-09-07 00:00,26.7,2020-08-23 00:00,,,,,26.9,22.5,14.7,11.2,6.6,4,2.2,GRAND JUNCTION - POWELL BLDG,650 SOUTH AVE.,Colorado,Mesa,Grand Junction,"Grand Junction, CO",2020-11-20
8,77,17,88101,3,39.063798,-108.561173,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,274,75,N,274,366,0,0,,,Certification not required,0,5.687591,4.729472,29.1,2020-08-19 00:00,27,2020-08-17 00:00,26.9,2020-09-07 00:00,26.7,2020-08-23 00:00,,,,,26.9,22.5,14.7,11.2,6.6,4,2.2,GRAND JUNCTION - POWELL BLDG,650 SOUTH AVE.,Colorado,Mesa,Grand Junction,"Grand Junction, CO",2020-11-20
8,101,15,88101,1,38.276099,-104.597613,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,53,43,N,53,122,0,8,0,0,Certification not required,0,5.398113,3.610321,17.8,2020-09-18 00:00,17.5,2020-10-06 00:00,12.2,2020-09-06 00:00,11.7,2020-09-21 00:00,,,,,17.8,17.5,12.2,10.4,5.9,4,2.3,Pueblo - Fountain School,925 N. GLENDALE AVE.,Colorado,Pueblo,Pueblo,"Pueblo, CO",2020-11-17
8,101,15,88101,1,38.276099,-104.597613,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,53,43,N,53,122,0,8,0,0,Certification not required,0,5.398113,3.610321,17.8,2020-09-18 00:00,17.5,2020-10-06 00:00,12.2,2020-09-06 00:00,11.7,2020-09-21 00:00,,,,,17.8,17.5,12.2,10.4,5.9,4,2.3,Pueblo - Fountain School,925 N. GLENDALE AVE.,Colorado,Pueblo,Pueblo,"Pueblo, CO",2020-11-17
8,101,15,88101,1,38.276099,-104.597613,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,53,43,N,53,122,0,8,,,Certification not required,0,5.398113,3.610321,17.8,2020-09-18 00:00,17.5,2020-10-06 00:00,12.2,2020-09-06 00:00,11.7,2020-09-21 00:00,,,,,17.8,17.5,12.2,10.4,5.9,4,2.3,Pueblo - Fountain School,925 N. GLENDALE AVE.,Colorado,Pueblo,Pueblo,"Pueblo, CO",2020-11-17
8,101,15,88101,1,38.276099,-104.597613,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,53,43,N,53,122,0,8,,,Certification not required,0,5.398113,3.610321,17.8,2020-09-18 00:00,17.5,2020-10-06 00:00,12.2,2020-09-06 00:00,11.7,2020-09-21 00:00,,,,,17.8,17.5,12.2,10.4,5.9,4,2.3,Pueblo - Fountain School,925 N. GLENDALE AVE.,Colorado,Pueblo,Pueblo,"Pueblo, CO",2020-11-17
8,103,6,88101,1,40.086944,-108.761389,WGS84,PM2.5 - Local Conditions,1 HOUR,,Observed Values,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2020,Micrograms/cubic meter (LC),No Events,5807,66,N,244,366,0,49,,,Certification not required,0,8.494059,4.655762,42,2020-06-16 21:00,41,2020-08-22 13:00,40,2020-08-21 23:00,40,2020-08-22 00:00,,,,,26,21,17,13,10,8,4,"Rangely, Golf Course","Rangely Colorado, Golf Course",Colorado,Rio Blanco,Rangely,,2020-10-22
8,103,6,88101,1,40.086944,-108.761389,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,242,66,N,242,366,0,0,0,0,Certification not required,0,8.41157,2.755686,30.4,2020-08-22 00:00,23.3,2020-08-21 00:00,22.8,2020-08-23 00:00,16.4,2020-08-31 00:00,,,,,22.8,15.4,12.2,10.9,9.4,7.9,6,"Rangely, Golf Course","Rangely Colorado, Golf Course",Colorado,Rio Blanco,Rangely,,2020-10-22
8,103,6,88101,1,40.086944,-108.761389,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,242,66,N,242,366,0,0,0,0,Certification not required,0,8.41157,2.755686,30.4,2020-08-22 00:00,23.3,2020-08-21 00:00,22.8,2020-08-23 00:00,16.4,2020-08-31 00:00,,,,,22.8,15.4,12.2,10.9,9.4,7.9,6,"Rangely, Golf Course","Rangely Colorado, Golf Course",Colorado,Rio Blanco,Rangely,,2020-10-22
8,103,6,88101,1,40.086944,-108.761389,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,242,66,N,242,366,0,0,,,Certification not required,0,8.41157,2.755686,30.4,2020-08-22 00:00,23.3,2020-08-21 00:00,22.8,2020-08-23 00:00,16.4,2020-08-31 00:00,,,,,22.8,15.4,12.2,10.9,9.4,7.9,6,"Rangely, Golf Course","Rangely Colorado, Golf Course",Colorado,Rio Blanco,Rangely,,2020-10-22
8,103,6,88101,1,40.086944,-108.761389,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,242,66,N,242,366,0,0,,,Certification not required,0,8.41157,2.755686,30.4,2020-08-22 00:00,23.3,2020-08-21 00:00,22.8,2020-08-23 00:00,16.4,2020-08-31 00:00,,,,,22.8,15.4,12.2,10.9,9.4,7.9,6,"Rangely, Golf Course","Rangely Colorado, Golf Course",Colorado,Rio Blanco,Rangely,,2020-10-22
8,123,6,88101,3,40.414877,-104.70693,WGS84,PM2.5 - Local Conditions,1 HOUR,,Observed Values,GRIMM EDM Model 180 with naphion dryer - Laser Light Scattering,2020,Micrograms/cubic meter (LC),No Events,6423,73,N,274,366,0,153,,,Certification not required,0,9.151643,9.689144,120.8,2020-09-30 03:00,118.7,2020-09-30 04:00,118.2,2020-09-19 23:00,105.8,2020-09-30 06:00,,,,,49.6,41.4,25.6,18.6,11.1,6.4,2.1,Greeley - Hospital,1516 HOSPITAL RD.,Colorado,Weld,Greeley,"Greeley, CO",2020-11-20
8,123,6,88101,3,40.414877,-104.70693,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,267,73,N,267,366,0,0,5,5,Certification not required,0,9.166292,7.566626,46.3,2020-09-17 00:00,43,2020-09-20 00:00,41.3,2020-09-18 00:00,40.4,2020-09-16 00:00,,,,,41.3,34.9,26.9,16.6,10.6,6.9,3.4,Greeley - Hospital,1516 HOSPITAL RD.,Colorado,Weld,Greeley,"Greeley, CO",2020-11-20
8,123,6,88101,3,40.414877,-104.70693,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,267,73,N,267,366,0,0,5,5,Certification not required,0,9.166292,7.566626,46.3,2020-09-17 00:00,43,2020-09-20 00:00,41.3,2020-09-18 00:00,40.4,2020-09-16 00:00,,,,,41.3,34.9,26.9,16.6,10.6,6.9,3.4,Greeley - Hospital,1516 HOSPITAL RD.,Colorado,Weld,Greeley,"Greeley, CO",2020-11-20
8,123,6,88101,3,40.414877,-104.70693,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,267,73,N,267,366,0,0,,,Certification not required,0,9.166292,7.566626,46.3,2020-09-17 00:00,43,2020-09-20 00:00,41.3,2020-09-18 00:00,40.4,2020-09-16 00:00,,,,,41.3,34.9,26.9,16.6,10.6,6.9,3.4,Greeley - Hospital,1516 HOSPITAL RD.,Colorado,Weld,Greeley,"Greeley, CO",2020-11-20
8,123,6,88101,3,40.414877,-104.70693,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,267,73,N,267,366,0,0,,,Certification not required,0,9.166292,7.566626,46.3,2020-09-17 00:00,43,2020-09-20 00:00,41.3,2020-09-18 00:00,40.4,2020-09-16 00:00,,,,,41.3,34.9,26.9,16.6,10.6,6.9,3.4,Greeley - Hospital,1516 HOSPITAL RD.,Colorado,Weld,Greeley,"Greeley, CO",2020-11-20
8,123,8,88101,1,40.209387,-104.82405,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,87,70,N,86,122,0,4,2,2,Certification not required,0,7.756322,7.075288,36.5,2020-09-18 00:00,36,2020-08-22 00:00,29.7,2020-09-06 00:00,27.6,2020-04-18 00:00,,,,,36.5,36,26.9,13.1,9,5.5,3.1,Platteville - Middle School,1004 MAIN ST.,Colorado,Weld,Platteville,"Greeley, CO",2020-11-17
8,123,8,88101,1,40.209387,-104.82405,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,87,70,N,86,122,0,4,2,2,Certification not required,0,7.756322,7.075288,36.5,2020-09-18 00:00,36,2020-08-22 00:00,29.7,2020-09-06 00:00,27.6,2020-04-18 00:00,,,,,36.5,36,26.9,13.1,9,5.5,3.1,Platteville - Middle School,1004 MAIN ST.,Colorado,Weld,Platteville,"Greeley, CO",2020-11-17
8,123,8,88101,1,40.209387,-104.82405,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,87,70,N,86,122,0,4,,,Certification not required,0,7.756322,7.075288,36.5,2020-09-18 00:00,36,2020-08-22 00:00,29.7,2020-09-06 00:00,27.6,2020-04-18 00:00,,,,,36.5,36,26.9,13.1,9,5.5,3.1,Platteville - Middle School,1004 MAIN ST.,Colorado,Weld,Platteville,"Greeley, CO",2020-11-17
8,123,8,88101,1,40.209387,-104.82405,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,87,70,N,86,122,0,4,,,Certification not required,0,7.756322,7.075288,36.5,2020-09-18 00:00,36,2020-08-22 00:00,29.7,2020-09-06 00:00,27.6,2020-04-18 00:00,,,,,36.5,36,26.9,13.1,9,5.5,3.1,Platteville - Middle School,1004 MAIN ST.,Colorado,Weld,Platteville,"Greeley, CO",2020-11-17
9,1,10,88101,1,41.170833,-73.194722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,29,48,N,29,61,0,0,0,0,Certification not required,0,5.958621,3.571866,13.1,2020-01-22 00:00,12.3,2020-03-10 00:00,12.2,2020-01-04 00:00,11.7,2020-05-15 00:00,,,,,13.1,13.1,12.3,12.2,8.6,5.4,1.3,Roosevelt School-Bridgeport,ROOSEVELT SCHOOL PARK AVE.,Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2020-09-30
9,1,10,88101,1,41.170833,-73.194722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,29,48,N,29,61,0,0,0,0,Certification not required,0,5.958621,3.571866,13.1,2020-01-22 00:00,12.3,2020-03-10 00:00,12.2,2020-01-04 00:00,11.7,2020-05-15 00:00,,,,,13.1,13.1,12.3,12.2,8.6,5.4,1.3,Roosevelt School-Bridgeport,ROOSEVELT SCHOOL PARK AVE.,Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2020-09-30
9,1,10,88101,1,41.170833,-73.194722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,29,48,N,29,61,0,0,,,Certification not required,0,5.958621,3.571866,13.1,2020-01-22 00:00,12.3,2020-03-10 00:00,12.2,2020-01-04 00:00,11.7,2020-05-15 00:00,,,,,13.1,13.1,12.3,12.2,8.6,5.4,1.3,Roosevelt School-Bridgeport,ROOSEVELT SCHOOL PARK AVE.,Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2020-09-30
9,1,10,88101,1,41.170833,-73.194722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,29,48,N,29,61,0,0,,,Certification not required,0,5.958621,3.571866,13.1,2020-01-22 00:00,12.3,2020-03-10 00:00,12.2,2020-01-04 00:00,11.7,2020-05-15 00:00,,,,,13.1,13.1,12.3,12.2,8.6,5.4,1.3,Roosevelt School-Bridgeport,ROOSEVELT SCHOOL PARK AVE.,Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2020-09-30
9,1,10,88101,3,41.170833,-73.194722,WGS84,PM2.5 - Local Conditions,1 HOUR,,Observed Values,Teledyne T640X at 16.67 LPM - Broadband spectroscopy,2020,Micrograms/cubic meter (LC),No Events,4186,48,N,177,366,0,182,,,Certification not required,0,7.38753,4.897858,45.5,2020-01-23 22:00,42.4,2020-01-23 23:00,41.6,2020-01-23 21:00,37.3,2020-03-01 22:00,,,,,24.9,22.1,16.5,13.2,9.5,6.1,2.8,Roosevelt School-Bridgeport,ROOSEVELT SCHOOL PARK AVE.,Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2020-10-01
9,1,10,88101,3,41.170833,-73.194722,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,173,47,N,173,366,0,0,0,0,Certification not required,0,7.327168,3.96137,27.1,2020-01-23 00:00,25.1,2020-01-24 00:00,17.6,2020-02-24 00:00,16.1,2020-03-03 00:00,,,,,25.1,16.1,14.2,13,9.1,6.3,3.5,Roosevelt School-Bridgeport,ROOSEVELT SCHOOL PARK AVE.,Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2020-10-01
9,1,10,88101,3,41.170833,-73.194722,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2020,Micrograms/cubic meter (LC),No Events,173,47,N,173,366,0,0,0,0,Certification not required,0,7.327168,3.96137,27.1,2020-01-23 00:00,25.1,2020-01-24 00:00,17.6,2020-02-24 00:00,16.1,2020-03-03 00:00,,,,,25.1,16.1,14.2,13,9.1,6.3,3.5,Roosevelt School-Bridgeport,ROOSEVELT SCHOOL PARK AVE.,Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2020-10-01
9,1,10,88101,3,41.170833,-73.194722,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,173,47,N,173,366,0,0,,,Certification not required,0,7.327168,3.96137,27.1,2020-01-23 00:00,25.1,2020-01-24 00:00,17.6,2020-02-24 00:00,16.1,2020-03-03 00:00,,,,,25.1,16.1,14.2,13,9.1,6.3,3.5,Roosevelt School-Bridgeport,ROOSEVELT SCHOOL PARK AVE.,Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2020-10-01
9,1,10,88101,3,41.170833,-73.194722,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2020,Micrograms/cubic meter (LC),No Events,173,47,N,173,366,0,0,,,Certification not required,0,7.327168,3.96137,27.1,2020-01-23 00:00,25.1,2020-01-24 00:00,17.6,2020-02-24 00:00,16.1,2020-03-03 00:00,,,,,25.1,16.1,14.2,13,9.1,6.3,3.5,Roosevelt School-Bridgeport,ROOSEVELT SCHOOL PARK AVE.,Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2020-10-01
9,1,1123,88101,1,41.399167,-73.443056,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2020,Micrograms/cubic meter (LC),No Events,29,48,N,29,61,0,1,0,0,Certification not required,0,5.372414,3.382085,17.7,2020-01-22 00:00,8.7,2020-01-04 00:00,8.6,2020-02-09 00:00,8.4,2020-05-03 00:00,,,,,17.7,17.7,8.7,8.6,7.1,4.8,1.2,Western Conn State Univ,"White St at 8th Ave, parking garage roof",Connecticut,Fairfield,Danbury,"Bridgeport-Stamford-Norwalk, CT",2020-09-30
